image_name,json_name,shape_index,bbox_left,bbox_top,bbox_right,bbox_bottom,level,level_file,resource_type,resource_type_file,relation,relation_file
sanzhan_plot_20260317_184944_0017.png,sanzhan_plot_20260317_184944_0017.json,12,886,379,1079,506,lv05,level\raw\lv05\sanzhan_plot_20260317_184944_0017__s012.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_184944_0017__s012.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184944_0017__s012.png
sanzhan_plot_20260317_184947_0020.png,sanzhan_plot_20260317_184947_0020.json,0,431,293,606,417,lv10,level\raw\lv10\sanzhan_plot_20260317_184947_0020__s000.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_184947_0020__s000.png,ally,relation\raw\ally\sanzhan_plot_20260317_184947_0020__s000.png
sanzhan_plot_20260317_184947_0020.png,sanzhan_plot_20260317_184947_0020.json,1,663,159,830,269,lv07,level\raw\lv07\sanzhan_plot_20260317_184947_0020__s001.png,copper,resource_type\raw\copper\sanzhan_plot_20260317_184947_0020__s001.png,ally,relation\raw\ally\sanzhan_plot_20260317_184947_0020__s001.png
sanzhan_plot_20260317_184947_0020.png,sanzhan_plot_20260317_184947_0020.json,2,650,5,801,91,lv06,level\raw\lv06\sanzhan_plot_20260317_184947_0020__s002.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_184947_0020__s002.png,ally,relation\raw\ally\sanzhan_plot_20260317_184947_0020__s002.png
sanzhan_plot_20260317_184947_0020.png,sanzhan_plot_20260317_184947_0020.json,3,362,163,526,271,lv05,level\raw\lv05\sanzhan_plot_20260317_184947_0020__s003.png,food,resource_type\raw\food\sanzhan_plot_20260317_184947_0020__s003.png,ally,relation\raw\ally\sanzhan_plot_20260317_184947_0020__s003.png
sanzhan_plot_20260317_184947_0020.png,sanzhan_plot_20260317_184947_0020.json,4,481,181,639,290,lv07,level\raw\lv07\sanzhan_plot_20260317_184947_0020__s004.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_184947_0020__s004.png,ally,relation\raw\ally\sanzhan_plot_20260317_184947_0020__s004.png
sanzhan_plot_20260317_184947_0020.png,sanzhan_plot_20260317_184947_0020.json,5,594,205,764,315,lv05,level\raw\lv05\sanzhan_plot_20260317_184947_0020__s005.png,food,resource_type\raw\food\sanzhan_plot_20260317_184947_0020__s005.png,ally,relation\raw\ally\sanzhan_plot_20260317_184947_0020__s005.png
sanzhan_plot_20260317_184947_0020.png,sanzhan_plot_20260317_184947_0020.json,6,513,253,687,363,lv05,level\raw\lv05\sanzhan_plot_20260317_184947_0020__s006.png,food,resource_type\raw\food\sanzhan_plot_20260317_184947_0020__s006.png,ally,relation\raw\ally\sanzhan_plot_20260317_184947_0020__s006.png
sanzhan_plot_20260317_184947_0020.png,sanzhan_plot_20260317_184947_0020.json,7,554,1,686,71,lv05,level\raw\lv05\sanzhan_plot_20260317_184947_0020__s007.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_184947_0020__s007.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184947_0020__s007.png
sanzhan_plot_20260317_184947_0020.png,sanzhan_plot_20260317_184947_0020.json,8,496,15,655,108,lv04,level\raw\lv04\sanzhan_plot_20260317_184947_0020__s008.png,food,resource_type\raw\food\sanzhan_plot_20260317_184947_0020__s008.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184947_0020__s008.png
sanzhan_plot_20260317_184947_0020.png,sanzhan_plot_20260317_184947_0020.json,9,413,51,574,152,lv04,level\raw\lv04\sanzhan_plot_20260317_184947_0020__s009.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_184947_0020__s009.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184947_0020__s009.png
sanzhan_plot_20260317_184947_0020.png,sanzhan_plot_20260317_184947_0020.json,10,313,276,484,393,lv05,level\raw\lv05\sanzhan_plot_20260317_184947_0020__s010.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_184947_0020__s010.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184947_0020__s010.png
sanzhan_plot_20260317_184947_0020.png,sanzhan_plot_20260317_184947_0020.json,11,334,351,525,476,lv04,level\raw\lv04\sanzhan_plot_20260317_184947_0020__s011.png,stone,resource_type\raw\stone\sanzhan_plot_20260317_184947_0020__s011.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184947_0020__s011.png
sanzhan_plot_20260317_184947_0020.png,sanzhan_plot_20260317_184947_0020.json,12,827,254,1006,362,lv04,level\raw\lv04\sanzhan_plot_20260317_184947_0020__s012.png,stone,resource_type\raw\stone\sanzhan_plot_20260317_184947_0020__s012.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_184947_0020__s012.png
sanzhan_plot_20260317_185005_0034.png,sanzhan_plot_20260317_185005_0034.json,0,891,285,1067,402,lv07,level\raw\lv07\sanzhan_plot_20260317_185005_0034__s000.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_185005_0034__s000.png,ally,relation\raw\ally\sanzhan_plot_20260317_185005_0034__s000.png
sanzhan_plot_20260317_185005_0034.png,sanzhan_plot_20260317_185005_0034.json,1,72,69,219,151,lv06,level\raw\lv06\sanzhan_plot_20260317_185005_0034__s001.png,copper,resource_type\raw\copper\sanzhan_plot_20260317_185005_0034__s001.png,ally,relation\raw\ally\sanzhan_plot_20260317_185005_0034__s001.png
sanzhan_plot_20260317_185005_0034.png,sanzhan_plot_20260317_185005_0034.json,2,38,306,217,425,lv07,level\raw\lv07\sanzhan_plot_20260317_185005_0034__s002.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_185005_0034__s002.png,ally,relation\raw\ally\sanzhan_plot_20260317_185005_0034__s002.png
sanzhan_plot_20260317_185005_0034.png,sanzhan_plot_20260317_185005_0034.json,3,670,0,808,61,lv05,level\raw\lv05\sanzhan_plot_20260317_185005_0034__s003.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_185005_0034__s003.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185005_0034__s003.png
sanzhan_plot_20260317_185005_0034.png,sanzhan_plot_20260317_185005_0034.json,4,451,85,615,187,lv05,level\raw\lv05\sanzhan_plot_20260317_185005_0034__s004.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_185005_0034__s004.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185005_0034__s004.png
sanzhan_plot_20260317_185005_0034.png,sanzhan_plot_20260317_185005_0034.json,5,294,168,457,283,lv05,level\raw\lv05\sanzhan_plot_20260317_185005_0034__s005.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_185005_0034__s005.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185005_0034__s005.png
sanzhan_plot_20260317_185005_0034.png,sanzhan_plot_20260317_185005_0034.json,6,12,233,200,352,lv04,level\raw\lv04\sanzhan_plot_20260317_185005_0034__s006.png,food,resource_type\raw\food\sanzhan_plot_20260317_185005_0034__s006.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185005_0034__s006.png
sanzhan_plot_20260317_185005_0034.png,sanzhan_plot_20260317_185005_0034.json,7,0,106,146,208,lv04,level\raw\lv04\sanzhan_plot_20260317_185005_0034__s007.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_185005_0034__s007.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185005_0034__s007.png
sanzhan_plot_20260317_185005_0034.png,sanzhan_plot_20260317_185005_0034.json,8,585,284,753,409,lv05,level\raw\lv05\sanzhan_plot_20260317_185005_0034__s008.png,stone,resource_type\raw\stone\sanzhan_plot_20260317_185005_0034__s008.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185005_0034__s008.png
sanzhan_plot_20260317_185005_0034.png,sanzhan_plot_20260317_185005_0034.json,9,708,316,878,428,lv05,level\raw\lv05\sanzhan_plot_20260317_185005_0034__s009.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_185005_0034__s009.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185005_0034__s009.png
sanzhan_plot_20260317_185005_0034.png,sanzhan_plot_20260317_185005_0034.json,10,482,334,660,462,lv05,level\raw\lv05\sanzhan_plot_20260317_185005_0034__s010.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_185005_0034__s010.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185005_0034__s010.png
sanzhan_plot_20260317_185016_0041.png,sanzhan_plot_20260317_185016_0041.json,0,365,249,536,359,lv06,level\raw\lv06\sanzhan_plot_20260317_185016_0041__s000.png,copper,resource_type\raw\copper\sanzhan_plot_20260317_185016_0041__s000.png,enemy,relation\raw\enemy\sanzhan_plot_20260317_185016_0041__s000.png
sanzhan_plot_20260317_185016_0041.png,sanzhan_plot_20260317_185016_0041.json,1,484,276,656,388,lv05,level\raw\lv05\sanzhan_plot_20260317_185016_0041__s001.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_185016_0041__s001.png,enemy,relation\raw\enemy\sanzhan_plot_20260317_185016_0041__s001.png
sanzhan_plot_20260317_185016_0041.png,sanzhan_plot_20260317_185016_0041.json,2,278,299,461,415,lv05,level\raw\lv05\sanzhan_plot_20260317_185016_0041__s002.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_185016_0041__s002.png,enemy,relation\raw\enemy\sanzhan_plot_20260317_185016_0041__s002.png
sanzhan_plot_20260317_185016_0041.png,sanzhan_plot_20260317_185016_0041.json,3,404,324,581,443,lv06,level\raw\lv06\sanzhan_plot_20260317_185016_0041__s003.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_185016_0041__s003.png,enemy,relation\raw\enemy\sanzhan_plot_20260317_185016_0041__s003.png
sanzhan_plot_20260317_185016_0041.png,sanzhan_plot_20260317_185016_0041.json,4,624,13,785,112,lv04,level\raw\lv04\sanzhan_plot_20260317_185016_0041__s004.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_185016_0041__s004.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185016_0041__s004.png
sanzhan_plot_20260317_185016_0041.png,sanzhan_plot_20260317_185016_0041.json,5,559,47,720,154,lv04,level\raw\lv04\sanzhan_plot_20260317_185016_0041__s005.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_185016_0041__s005.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185016_0041__s005.png
sanzhan_plot_20260317_185016_0041.png,sanzhan_plot_20260317_185016_0041.json,6,372,74,546,174,lv04,level\raw\lv04\sanzhan_plot_20260317_185016_0041__s006.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_185016_0041__s006.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185016_0041__s006.png
sanzhan_plot_20260317_185016_0041.png,sanzhan_plot_20260317_185016_0041.json,7,0,295,136,416,lv04,level\raw\lv04\sanzhan_plot_20260317_185016_0041__s007.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_185016_0041__s007.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185016_0041__s007.png
sanzhan_plot_20260317_185016_0041.png,sanzhan_plot_20260317_185016_0041.json,8,194,95,367,192,lv05,level\raw\lv05\sanzhan_plot_20260317_185016_0041__s008.png,stone,resource_type\raw\stone\sanzhan_plot_20260317_185016_0041__s008.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185016_0041__s008.png
sanzhan_plot_20260317_185016_0041.png,sanzhan_plot_20260317_185016_0041.json,9,0,54,152,151,lv04,level\raw\lv04\sanzhan_plot_20260317_185016_0041__s009.png,stone,resource_type\raw\stone\sanzhan_plot_20260317_185016_0041__s009.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185016_0041__s009.png
sanzhan_plot_20260317_185016_0041.png,sanzhan_plot_20260317_185016_0041.json,10,48,248,226,361,lv05,level\raw\lv05\sanzhan_plot_20260317_185016_0041__s010.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_185016_0041__s010.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185016_0041__s010.png
sanzhan_plot_20260317_185016_0041.png,sanzhan_plot_20260317_185016_0041.json,11,246,227,422,328,lv04,level\raw\lv04\sanzhan_plot_20260317_185016_0041__s011.png,stone,resource_type\raw\stone\sanzhan_plot_20260317_185016_0041__s011.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185016_0041__s011.png
sanzhan_plot_20260317_185016_0041.png,sanzhan_plot_20260317_185016_0041.json,12,554,222,733,337,lv04,level\raw\lv04\sanzhan_plot_20260317_185016_0041__s012.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_185016_0041__s012.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185016_0041__s012.png
sanzhan_plot_20260317_185016_0041.png,sanzhan_plot_20260317_185016_0041.json,13,750,204,923,313,lv04,level\raw\lv04\sanzhan_plot_20260317_185016_0041__s013.png,food,resource_type\raw\food\sanzhan_plot_20260317_185016_0041__s013.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185016_0041__s013.png
sanzhan_plot_20260317_185016_0041.png,sanzhan_plot_20260317_185016_0041.json,14,647,78,822,166,lv05,level\raw\lv05\sanzhan_plot_20260317_185016_0041__s014.png,stone,resource_type\raw\stone\sanzhan_plot_20260317_185016_0041__s014.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185016_0041__s014.png
sanzhan_plot_20260317_185016_0041.png,sanzhan_plot_20260317_185016_0041.json,15,928,298,1079,416,lv05,level\raw\lv05\sanzhan_plot_20260317_185016_0041__s015.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_185016_0041__s015.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185016_0041__s015.png
sanzhan_plot_20260317_185016_0041.png,sanzhan_plot_20260317_185016_0041.json,16,857,348,1040,466,lv04,level\raw\lv04\sanzhan_plot_20260317_185016_0041__s016.png,food,resource_type\raw\food\sanzhan_plot_20260317_185016_0041__s016.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185016_0041__s016.png
sanzhan_plot_20260317_185016_0041.png,sanzhan_plot_20260317_185016_0041.json,17,777,403,964,509,lv04,level\raw\lv04\sanzhan_plot_20260317_185016_0041__s017.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_185016_0041__s017.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185016_0041__s017.png
sanzhan_plot_20260317_185016_0041.png,sanzhan_plot_20260317_185016_0041.json,18,647,374,828,501,lv05,level\raw\lv05\sanzhan_plot_20260317_185016_0041__s018.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_185016_0041__s018.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185016_0041__s018.png
sanzhan_plot_20260317_185016_0041.png,sanzhan_plot_20260317_185016_0041.json,19,436,400,620,509,lv05,level\raw\lv05\sanzhan_plot_20260317_185016_0041__s019.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_185016_0041__s019.png,enemy,relation\raw\enemy\sanzhan_plot_20260317_185016_0041__s019.png
sanzhan_plot_20260317_185016_0041.png,sanzhan_plot_20260317_185016_0041.json,20,90,402,285,509,lv04,level\raw\lv04\sanzhan_plot_20260317_185016_0041__s020.png,food,resource_type\raw\food\sanzhan_plot_20260317_185016_0041__s020.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185016_0041__s020.png
sanzhan_plot_20260317_185021_0044.png,sanzhan_plot_20260317_185021_0044.json,0,724,251,896,359,lv05,level\raw\lv05\sanzhan_plot_20260317_185021_0044__s000.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_185021_0044__s000.png,enemy,relation\raw\enemy\sanzhan_plot_20260317_185021_0044__s000.png
sanzhan_plot_20260317_185021_0044.png,sanzhan_plot_20260317_185021_0044.json,1,375,180,538,284,lv06,level\raw\lv06\sanzhan_plot_20260317_185021_0044__s001.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_185021_0044__s001.png,enemy,relation\raw\enemy\sanzhan_plot_20260317_185021_0044__s001.png
sanzhan_plot_20260317_185021_0044.png,sanzhan_plot_20260317_185021_0044.json,2,444,319,623,447,lv06,level\raw\lv06\sanzhan_plot_20260317_185021_0044__s002.png,stone,resource_type\raw\stone\sanzhan_plot_20260317_185021_0044__s002.png,enemy,relation\raw\enemy\sanzhan_plot_20260317_185021_0044__s002.png
sanzhan_plot_20260317_185021_0044.png,sanzhan_plot_20260317_185021_0044.json,3,752,136,908,233,lv05,level\raw\lv05\sanzhan_plot_20260317_185021_0044__s003.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_185021_0044__s003.png,enemy,relation\raw\enemy\sanzhan_plot_20260317_185021_0044__s003.png
sanzhan_plot_20260317_185021_0044.png,sanzhan_plot_20260317_185021_0044.json,4,798,201,959,305,lv05,level\raw\lv05\sanzhan_plot_20260317_185021_0044__s004.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_185021_0044__s004.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185021_0044__s004.png
sanzhan_plot_20260317_185021_0044.png,sanzhan_plot_20260317_185021_0044.json,5,731,0,869,64,lv05,level\raw\lv05\sanzhan_plot_20260317_185021_0044__s005.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_185021_0044__s005.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185021_0044__s005.png
sanzhan_plot_20260317_185021_0044.png,sanzhan_plot_20260317_185021_0044.json,6,639,113,785,210,lv04,level\raw\lv04\sanzhan_plot_20260317_185021_0044__s006.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_185021_0044__s006.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185021_0044__s006.png
sanzhan_plot_20260317_185021_0044.png,sanzhan_plot_20260317_185021_0044.json,7,524,96,683,191,lv06,level\raw\lv06\sanzhan_plot_20260317_185021_0044__s007.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_185021_0044__s007.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185021_0044__s007.png
sanzhan_plot_20260317_185021_0044.png,sanzhan_plot_20260317_185021_0044.json,8,464,0,607,66,lv05,level\raw\lv05\sanzhan_plot_20260317_185021_0044__s008.png,stone,resource_type\raw\stone\sanzhan_plot_20260317_185021_0044__s008.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185021_0044__s008.png
sanzhan_plot_20260317_185021_0044.png,sanzhan_plot_20260317_185021_0044.json,9,133,76,297,170,lv05,level\raw\lv05\sanzhan_plot_20260317_185021_0044__s009.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_185021_0044__s009.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185021_0044__s009.png
sanzhan_plot_20260317_185021_0044.png,sanzhan_plot_20260317_185021_0044.json,10,156,143,323,234,lv05,level\raw\lv05\sanzhan_plot_20260317_185021_0044__s010.png,stone,resource_type\raw\stone\sanzhan_plot_20260317_185021_0044__s010.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185021_0044__s010.png
sanzhan_plot_20260317_185021_0044.png,sanzhan_plot_20260317_185021_0044.json,11,677,183,845,284,lv05,level\raw\lv05\sanzhan_plot_20260317_185021_0044__s011.png,stone,resource_type\raw\stone\sanzhan_plot_20260317_185021_0044__s011.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185021_0044__s011.png
sanzhan_plot_20260317_185021_0044.png,sanzhan_plot_20260317_185021_0044.json,12,650,296,824,413,lv04,level\raw\lv04\sanzhan_plot_20260317_185021_0044__s012.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_185021_0044__s012.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185021_0044__s012.png
sanzhan_plot_20260317_185021_0044.png,sanzhan_plot_20260317_185021_0044.json,13,208,272,378,387,lv05,level\raw\lv05\sanzhan_plot_20260317_185021_0044__s013.png,wood,resource_type\raw\wood\sanzhan_plot_20260317_185021_0044__s013.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185021_0044__s013.png
sanzhan_plot_20260317_185021_0044.png,sanzhan_plot_20260317_185021_0044.json,14,0,93,110,191,lv04,level\raw\lv04\sanzhan_plot_20260317_185021_0044__s014.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_185021_0044__s014.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185021_0044__s014.png
sanzhan_plot_20260317_185022_0045.png,sanzhan_plot_20260317_185022_0045.json,0,648,77,807,171,lv07,level\raw\lv07\sanzhan_plot_20260317_185022_0045__s000.png,food,resource_type\raw\food\sanzhan_plot_20260317_185022_0045__s000.png,enemy,relation\raw\enemy\sanzhan_plot_20260317_185022_0045__s000.png
sanzhan_plot_20260317_185022_0045.png,sanzhan_plot_20260317_185022_0045.json,1,0,120,157,216,lv05,level\raw\lv05\sanzhan_plot_20260317_185022_0045__s001.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_185022_0045__s001.png,enemy,relation\raw\enemy\sanzhan_plot_20260317_185022_0045__s001.png
sanzhan_plot_20260317_185022_0045.png,sanzhan_plot_20260317_185022_0045.json,2,711,326,887,446,lv06,level\raw\lv06\sanzhan_plot_20260317_185022_0045__s002.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_185022_0045__s002.png,enemy,relation\raw\enemy\sanzhan_plot_20260317_185022_0045__s002.png
sanzhan_plot_20260317_185022_0045.png,sanzhan_plot_20260317_185022_0045.json,3,0,64,128,151,lv05,level\raw\lv05\sanzhan_plot_20260317_185022_0045__s003.png,food,resource_type\raw\food\sanzhan_plot_20260317_185022_0045__s003.png,enemy,relation\raw\enemy\sanzhan_plot_20260317_185022_0045__s003.png
sanzhan_plot_20260317_185022_0045.png,sanzhan_plot_20260317_185022_0045.json,4,16,186,180,283,lv05,level\raw\lv05\sanzhan_plot_20260317_185022_0045__s004.png,food,resource_type\raw\food\sanzhan_plot_20260317_185022_0045__s004.png,enemy,relation\raw\enemy\sanzhan_plot_20260317_185022_0045__s004.png
sanzhan_plot_20260317_185022_0045.png,sanzhan_plot_20260317_185022_0045.json,5,677,0,826,74,lv04,level\raw\lv04\sanzhan_plot_20260317_185022_0045__s005.png,food,resource_type\raw\food\sanzhan_plot_20260317_185022_0045__s005.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185022_0045__s005.png
sanzhan_plot_20260317_185022_0045.png,sanzhan_plot_20260317_185022_0045.json,6,615,25,777,115,lv04,level\raw\lv04\sanzhan_plot_20260317_185022_0045__s006.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_185022_0045__s006.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185022_0045__s006.png
sanzhan_plot_20260317_185022_0045.png,sanzhan_plot_20260317_185022_0045.json,7,551,52,717,148,lv05,level\raw\lv05\sanzhan_plot_20260317_185022_0045__s007.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_185022_0045__s007.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185022_0045__s007.png
sanzhan_plot_20260317_185022_0045.png,sanzhan_plot_20260317_185022_0045.json,8,423,0,553,75,lv05,level\raw\lv05\sanzhan_plot_20260317_185022_0045__s008.png,stone,resource_type\raw\stone\sanzhan_plot_20260317_185022_0045__s008.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185022_0045__s008.png
sanzhan_plot_20260317_185022_0045.png,sanzhan_plot_20260317_185022_0045.json,9,264,62,420,154,lv05,level\raw\lv05\sanzhan_plot_20260317_185022_0045__s009.png,stone,resource_type\raw\stone\sanzhan_plot_20260317_185022_0045__s009.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185022_0045__s009.png
sanzhan_plot_20260317_185022_0045.png,sanzhan_plot_20260317_185022_0045.json,10,767,90,934,197,lv05,level\raw\lv05\sanzhan_plot_20260317_185022_0045__s010.png,stone,resource_type\raw\stone\sanzhan_plot_20260317_185022_0045__s010.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185022_0045__s010.png
sanzhan_plot_20260317_185022_0045.png,sanzhan_plot_20260317_185022_0045.json,11,698,135,866,237,lv04,level\raw\lv04\sanzhan_plot_20260317_185022_0045__s011.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_185022_0045__s011.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185022_0045__s011.png
sanzhan_plot_20260317_185022_0045.png,sanzhan_plot_20260317_185022_0045.json,12,426,203,606,310,lv05,level\raw\lv05\sanzhan_plot_20260317_185022_0045__s012.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_185022_0045__s012.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185022_0045__s012.png
sanzhan_plot_20260317_185022_0045.png,sanzhan_plot_20260317_185022_0045.json,13,463,274,638,392,lv05,level\raw\lv05\sanzhan_plot_20260317_185022_0045__s013.png,stone,resource_type\raw\stone\sanzhan_plot_20260317_185022_0045__s013.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185022_0045__s013.png
sanzhan_plot_20260317_185022_0045.png,sanzhan_plot_20260317_185022_0045.json,14,237,231,401,335,lv04,level\raw\lv04\sanzhan_plot_20260317_185022_0045__s014.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_185022_0045__s014.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185022_0045__s014.png
sanzhan_plot_20260317_185022_0045.png,sanzhan_plot_20260317_185022_0045.json,15,856,232,1029,336,lv06,level\raw\lv06\sanzhan_plot_20260317_185022_0045__s015.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_185022_0045__s015.png,ally,relation\raw\ally\sanzhan_plot_20260317_185022_0045__s015.png
sanzhan_plot_20260317_185022_0045.png,sanzhan_plot_20260317_185022_0045.json,16,95,142,266,243,lv04,level\raw\lv04\sanzhan_plot_20260317_185022_0045__s016.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_185022_0045__s016.png,neutral,relation\raw\neutral\sanzhan_plot_20260317_185022_0045__s016.png
sanzhan_plot_20260317_185024_0047.png,sanzhan_plot_20260317_185024_0047.json,0,872,308,1051,427,lv06,level\raw\lv06\sanzhan_plot_20260317_185024_0047__s000.png,iron,resource_type\raw\iron\sanzhan_plot_20260317_185024_0047__s000.png,enemy,relation\raw\enemy\sanzhan_plot_20260317_185024_0047__s000.png
sanzhan_plot_20260317_185024_0047.png,sanzhan_plot_20260317_185024_0047.json,1,724,109,883,203,lv06,level\raw\lv06\sanzhan_plot_20260317_185024_0047__s001.png,food,resource_type\raw\food\sanzhan_plot_20260317_185024_0047__s001.png,enemy,relation\raw\enemy\sanzhan_plot_20260317_185024_0047__s001.png
sanzhan_plot_20260317_185024_0047.png,sanzhan_plot_20260317_185024_0047.json,2,821,236,989,340,lv05,level\raw\lv05\sanzhan_plot_20260317_185024_0047__s002.png,food,resource_type\raw\food\sanzhan_plot_20260317_185024_0047__s002.png,enemy,relation\raw\enemy\sanzhan_plot_20260317_185024_0047__s002.png
sanzhan_plot_20260317_185024_0047.png,sanzhan_plot_20260317_185024_0047.json,3,799,361,981,481,lv05,level\raw\lv05\sanzhan_plot_20260317_185024_0047__s003.png,food,resource_type\raw\food\sanzhan_plot_20260317_185024_0047__s003.png,self,relation\raw\self\sanzhan_plot_20260317_185024_0047__s003.png
sanzhan_plot_20260317_185024_0047.png,sanzhan_plot_20260317_185024_0047.json,4,510,69,658,157,lv05,level\raw\lv05\sanzhan_plot_20260317_185024_0047__s004.png,food,resource_type\raw\food\sanzhan_plot_20260317_185024_0047__s004.png,enemy,relation\raw\enemy\sanzhan_plot_20260317_185024_0047__s004.png
sanzhan_plot_20260317_185024_0047.png,sanzhan_plot_20260317_185024_0047.json,5,404,50,551,142,lv05,level\raw\lv05\sanzhan_plot_20260317_185024_0047__s005.png,food,resource_type\raw\food\sanzhan_plot_20260317_185024_0047__s005.png,enemy,relation\raw\enemy\sanzhan_plot_20260317_185024_0047__s005.png
